geo_point_2d;geo_shape;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;code_epci
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;6.4;µg/m3;horaire;2021-11-22T19:00:00+01:00;2021-11-22T19:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;6.5;µg/m3;horaire;2021-11-21T09:00:00+01:00;2021-11-21T09:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;7.0;µg/m3;horaire;2021-11-21T15:00:00+01:00;2021-11-21T15:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;7.0;µg/m3;horaire;2021-11-24T07:00:00+01:00;2021-11-24T07:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;7.2;µg/m3;horaire;2021-11-21T14:00:00+01:00;2021-11-21T14:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;7.7;µg/m3;horaire;2021-11-23T21:00:00+01:00;2021-11-23T21:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;8.0;µg/m3;horaire;2021-11-24T09:00:00+01:00;2021-11-24T09:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;8.2;µg/m3;horaire;2021-11-22T09:00:00+01:00;2021-11-22T09:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;8.4;µg/m3;horaire;2021-11-23T17:00:00+01:00;2021-11-23T17:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;8.8;µg/m3;horaire;2021-11-24T08:00:00+01:00;2021-11-24T08:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;8.9;µg/m3;horaire;2021-11-23T18:00:00+01:00;2021-11-23T18:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;9.2;µg/m3;horaire;2021-11-23T03:00:00+01:00;2021-11-23T03:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;9.8;µg/m3;horaire;2021-11-22T23:00:00+01:00;2021-11-22T23:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;10.2;µg/m3;horaire;2021-11-23T01:00:00+01:00;2021-11-23T01:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;10.3;µg/m3;horaire;2021-11-23T00:00:00+01:00;2021-11-23T00:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;10.7;µg/m3;horaire;2021-11-24T00:00:00+01:00;2021-11-24T00:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;11.3;µg/m3;horaire;2021-11-21T20:00:00+01:00;2021-11-21T20:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;14.3;µg/m3;horaire;2021-11-21T18:00:00+01:00;2021-11-21T18:59:59+01:00;1;244500468
47.837765,1.944658;"{""type"": ""Point"", ""coordinates"": [1.944658, 47.837765]}";LOIRET;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;19.5;µg/m3;horaire;2021-11-21T19:00:00+01:00;2021-11-21T19:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;1.7;µg/m3;horaire;2021-11-22T03:00:00+01:00;2021-11-22T03:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;1.9;µg/m3;horaire;2021-11-21T03:00:00+01:00;2021-11-21T03:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;2.0;µg/m3;horaire;2021-11-21T04:00:00+01:00;2021-11-21T04:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;2.3;µg/m3;horaire;2021-11-21T05:00:00+01:00;2021-11-21T05:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;2.6;µg/m3;horaire;2021-11-24T00:00:00+01:00;2021-11-24T00:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;3.2;µg/m3;horaire;2021-11-21T02:00:00+01:00;2021-11-21T02:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;3.4;µg/m3;horaire;2021-11-21T07:00:00+01:00;2021-11-21T07:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;3.8;µg/m3;horaire;2021-11-21T08:00:00+01:00;2021-11-21T08:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;4.3;µg/m3;horaire;2021-11-21T01:00:00+01:00;2021-11-21T01:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;4.8;µg/m3;horaire;2021-11-23T05:00:00+01:00;2021-11-23T05:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;5.0;µg/m3;horaire;2021-11-22T05:00:00+01:00;2021-11-22T05:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;5.2;µg/m3;horaire;2021-11-23T23:00:00+01:00;2021-11-23T23:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;6.2;µg/m3;horaire;2021-11-20T23:00:00+01:00;2021-11-20T23:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;6.8;µg/m3;horaire;2021-11-21T09:00:00+01:00;2021-11-21T09:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;6.8;µg/m3;horaire;2021-11-21T00:00:00+01:00;2021-11-21T00:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;8.6;µg/m3;horaire;2021-11-23T06:00:00+01:00;2021-11-23T06:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;8.9;µg/m3;horaire;2021-11-21T10:00:00+01:00;2021-11-21T10:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;10.8;µg/m3;horaire;2021-11-24T06:00:00+01:00;2021-11-24T06:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;11.5;µg/m3;horaire;2021-11-21T11:00:00+01:00;2021-11-21T11:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;14.6;µg/m3;horaire;2021-11-23T15:00:00+01:00;2021-11-23T15:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;14.8;µg/m3;horaire;2021-11-23T13:00:00+01:00;2021-11-23T13:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;15.7;µg/m3;horaire;2021-11-21T14:00:00+01:00;2021-11-21T14:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;16.4;µg/m3;horaire;2021-11-22T14:00:00+01:00;2021-11-22T14:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;21.4;µg/m3;horaire;2021-11-23T09:00:00+01:00;2021-11-23T09:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;24.0;µg/m3;horaire;2021-11-24T11:00:00+01:00;2021-11-24T11:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;28.2;µg/m3;horaire;2021-11-23T07:00:00+01:00;2021-11-23T07:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;29.6;µg/m3;horaire;2021-11-24T08:00:00+01:00;2021-11-24T08:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;31.6;µg/m3;horaire;2021-11-24T07:00:00+01:00;2021-11-24T07:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;7.4;µg/m3;horaire;2021-11-24T03:00:00+01:00;2021-11-24T03:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;8.7;µg/m3;horaire;2021-11-21T00:00:00+01:00;2021-11-21T00:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;9.6;µg/m3;horaire;2021-11-21T23:00:00+01:00;2021-11-21T23:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.2;µg/m3;horaire;2021-11-23T12:00:00+01:00;2021-11-23T12:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.8;µg/m3;horaire;2021-11-23T13:00:00+01:00;2021-11-23T13:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.0;µg/m3;horaire;2021-11-22T00:00:00+01:00;2021-11-22T00:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.2;µg/m3;horaire;2021-11-21T04:00:00+01:00;2021-11-21T04:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.3;µg/m3;horaire;2021-11-24T09:00:00+01:00;2021-11-24T09:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.5;µg/m3;horaire;2021-11-22T20:00:00+01:00;2021-11-22T20:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.7;µg/m3;horaire;2021-11-22T03:00:00+01:00;2021-11-22T03:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.8;µg/m3;horaire;2021-11-23T04:00:00+01:00;2021-11-23T04:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.9;µg/m3;horaire;2021-11-21T21:00:00+01:00;2021-11-21T21:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;12.0;µg/m3;horaire;2021-11-23T21:00:00+01:00;2021-11-23T21:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;13.0;µg/m3;horaire;2021-11-22T17:00:00+01:00;2021-11-22T17:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;13.1;µg/m3;horaire;2021-11-23T01:00:00+01:00;2021-11-23T01:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;13.2;µg/m3;horaire;2021-11-21T11:00:00+01:00;2021-11-21T11:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;13.5;µg/m3;horaire;2021-11-21T13:00:00+01:00;2021-11-21T13:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;13.5;µg/m3;horaire;2021-11-24T00:00:00+01:00;2021-11-24T00:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;13.6;µg/m3;horaire;2021-11-22T12:00:00+01:00;2021-11-22T12:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;14.1;µg/m3;horaire;2021-11-21T05:00:00+01:00;2021-11-21T05:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;14.5;µg/m3;horaire;2021-11-24T10:00:00+01:00;2021-11-24T10:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;14.6;µg/m3;horaire;2021-11-21T19:00:00+01:00;2021-11-21T19:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;15.5;µg/m3;horaire;2021-11-23T23:00:00+01:00;2021-11-23T23:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;17.5;µg/m3;horaire;2021-11-23T08:00:00+01:00;2021-11-23T08:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;18.1;µg/m3;horaire;2021-11-22T09:00:00+01:00;2021-11-22T09:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;19.0;µg/m3;horaire;2021-11-21T14:00:00+01:00;2021-11-21T14:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;19.9;µg/m3;horaire;2021-11-22T08:00:00+01:00;2021-11-22T08:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;21.7;µg/m3;horaire;2021-11-21T15:00:00+01:00;2021-11-21T15:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;0.0;µg/m3;horaire;2021-11-24T12:00:00+01:00;2021-11-24T12:59:59+01:00;0;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;7.3;µg/m3;horaire;2021-11-21T03:00:00+01:00;2021-11-21T03:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;7.5;µg/m3;horaire;2021-11-21T04:00:00+01:00;2021-11-21T04:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;9.9;µg/m3;horaire;2021-11-21T01:00:00+01:00;2021-11-21T01:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;10.9;µg/m3;horaire;2021-11-22T05:00:00+01:00;2021-11-22T05:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;11.4;µg/m3;horaire;2021-11-22T01:00:00+01:00;2021-11-22T01:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;12.0;µg/m3;horaire;2021-11-24T00:00:00+01:00;2021-11-24T00:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;12.9;µg/m3;horaire;2021-11-23T03:00:00+01:00;2021-11-23T03:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.3;µg/m3;horaire;2021-11-22T11:00:00+01:00;2021-11-22T11:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;14.0;µg/m3;horaire;2021-11-21T08:00:00+01:00;2021-11-21T08:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;14.3;µg/m3;horaire;2021-11-22T23:00:00+01:00;2021-11-22T23:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;15.2;µg/m3;horaire;2021-11-22T13:00:00+01:00;2021-11-22T13:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;16.5;µg/m3;horaire;2021-11-21T23:00:00+01:00;2021-11-21T23:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;16.5;µg/m3;horaire;2021-11-21T11:00:00+01:00;2021-11-21T11:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;16.5;µg/m3;horaire;2021-11-23T23:00:00+01:00;2021-11-23T23:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;16.6;µg/m3;horaire;2021-11-22T22:00:00+01:00;2021-11-22T22:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;17.0;µg/m3;horaire;2021-11-23T14:00:00+01:00;2021-11-23T14:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;17.6;µg/m3;horaire;2021-11-23T11:00:00+01:00;2021-11-23T11:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;18.6;µg/m3;horaire;2021-11-22T19:00:00+01:00;2021-11-22T19:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;21.6;µg/m3;horaire;2021-11-21T21:00:00+01:00;2021-11-21T21:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;21.6;µg/m3;horaire;2021-11-22T17:00:00+01:00;2021-11-22T17:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;22.9;µg/m3;horaire;2021-11-21T15:00:00+01:00;2021-11-21T15:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;24.3;µg/m3;horaire;2021-11-22T07:00:00+01:00;2021-11-22T07:59:59+01:00;1;244500468
47.907074,1.901139;"{""type"": ""Point"", ""coordinates"": [1.901139, 47.907074]}";LOIRET;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;24.5;µg/m3;horaire;2021-11-24T10:00:00+01:00;2021-11-24T10:59:59+01:00;1;244500468
